site,category,product_id,title,price,image_url,product_url
Naheed,Fresh Products,8465,"Imported Bell Pepper, Red, 500g",900.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/imported-bell-pepper-red-500g
Naheed,Fresh Products,7816,"Imported Bell Pepper, Yellow, 500g",900.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/imported-bell-pepper-yellow-500g
Naheed,Fresh Products,7815,Imported Lemongrass 250g,700.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/imported-lemongrass-250g
Naheed,Fresh Products,7809,Imported Baby Carrot 340g (Approx),195.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/imported-baby-carrot-340g-approx
Naheed,Fresh Products,7807,Imported Thyme Leaves,300.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/imported-thyme-leaves
Naheed,Fresh Products,7796,Iceberg Local 500g,330.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/iceberg-local-500g
Naheed,Fresh Products,7793,Garlic (Lehsan) Peled Local 250g,140.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/garlic-lehsan-peled-local-250g
Naheed,Fresh Products,7792,Peas (Mutter) Local 500g,170.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/peas-mutter-local-500g
Naheed,Fresh Products,7791,French Beans Local 500g,160.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/french-beans-local-500g
Naheed,Fresh Products,7790,Okra (Bhindi) Local 500g,220.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/okra-bhindi-local-500g
Naheed,Fresh Products,7789,Sweet Corn Local 1-Piece,30.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/sweet-corn-local-1-piece
Naheed,Fresh Products,7788,Long Brinjal (Baingan) Local 500g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/long-brinjal-baingan-local-500g
Naheed,Fresh Products,7787,Round Brinjal (Baingan) Local 500g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/round-brinjal-baingan-local-500g
Naheed,Fresh Products,7786,Turai Local 500g,150.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/turai-local-500g
Naheed,Fresh Products,7784,Bitter Gourd (Karela) Local 500g,90.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/bitter-gourd-karela-local-500g
Naheed,Fresh Products,7785,Zuchini (Ghea Toree) Local 500g,65.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/zuchini-ghea-toree-local-500g
Naheed,Fresh Products,7783,Cucumber (Kheera) Local 500g,70.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/cucumber-kheera-local-500g
Naheed,Fresh Products,7781,Tomato (Tamatar) 1 KG,110.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/tomato-tamatar-1-kg
Naheed,Fresh Products,7780,Gol Lauki Local 500g,90.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/gol-lauki-local-500g
Naheed,Fresh Products,7779,Lambi Lauki Local 500g,90.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/lambi-lauki-local-500g
Naheed,Fresh Products,7777,Beetroot (Chukandar) Local 250g,50.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/beetroot-chukandar-local-250g
