site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price
Alfatah,PRIVATE CLUB COFFEE CARAMEL 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_79c40eda-8aec-4f60-88ce-539242c04e2d.png?v=1759396200,https://alfatah.pk/products/private-club-coffee-caramel-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,PRIVATE CLUB COFFEE ESPRESSO 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_11_6d8639a7-67db-4a4a-b6ad-22857c422069.png?v=1758883671,https://alfatah.pk/products/private-club-coffee-espresso-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,PRIVATE CLUB COFFEE HAZELNUT 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-31T180538.325.png?v=1761916015,https://alfatah.pk/products/private-club-coffee-hazelnut-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,BON AROMA COFFEE CLASSIC 200 GM,2395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1281005-1.jpg?v=1738818961,https://alfatah.pk/products/bon-aroma-coffee-classic-200-gm,200.0,g,0,200.0,no-pack,11.975,PKR/g,2395.0
Alfatah,PRIVATE CLUB COFFEE MOCHA 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931431162_3776d60d-085d-47b1-a7f7-61c85efcc148.jpg?v=1751374470,https://alfatah.pk/products/private-club-coffee-mocha-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,PRIVATE CLUB COFFEE LATTE 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931429169_5a0e7163-5e9f-4fa5-8726-31e022c808bd.jpg?v=1751374463,https://alfatah.pk/products/private-club-coffee-latte-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,PRIVATE CLUB COFFEE CAPPUCCINO 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931427165_6af5bf08-7f25-4b29-b062-bb346044a7ca.jpg?v=1751374455,https://alfatah.pk/products/private-club-coffee-cappuccino-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
Alfatah,PRIVATE CLUB COFFEE MOCHA 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931432169_733a1d3f-2137-4aed-9d1e-fcbe303ac70b.jpg?v=1751374466,https://alfatah.pk/products/private-club-coffee-mocha-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,PRIVATE CLUB COFFEE LATTE 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931430165_0bbf7aa9-466e-43b4-911f-c39aebce654e.jpg?v=1751374459,https://alfatah.pk/products/private-club-coffee-latte-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,PRIVATE CLUB COFFEE CAPPUCCINO 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931428162_4fa78f52-4691-452f-a801-23c67118b578.jpg?v=1751374451,https://alfatah.pk/products/private-club-coffee-cappuccino-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,INDOCAFE COFFEE FINE BLEND 200 GM,2295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931188141_318b4249-4272-4467-8661-632be747ec93.jpg?v=1751374154,https://alfatah.pk/products/indocafe-coffee-fine-blend-200-gm,200.0,g,0,200.0,no-pack,11.475,PKR/g,2295.0
Alfatah,INDOCAFE COFFEE FINE BLEND 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931182064_c66d36e4-0187-4be9-9d28-307561b3ccb4.jpg?v=1751374151,https://alfatah.pk/products/indocafe-coffee-fine-blend-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,KLASSNO CLASSIC COFFEE POUCH 55 GM,545.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8886300007282_177c7fc0-d0fd-451c-bcc9-be1a4247470e.jpg?v=1763469613,https://alfatah.pk/products/klassno-classic-coffee-pouch-55-gm,55.0,g,0,55.0,no-pack,9.909090909090908,PKR/g,545.0
Alfatah,MOVENPICK COFFEE INTENSO ESPRESSO 53 GM,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7640126171159_790d6403-bf49-47e3-924b-8e97b1213748.jpg?v=1761396205,https://alfatah.pk/products/movenpick-coffee-intenso-espresso-53-gm,53.0,g,0,53.0,no-pack,31.9811320754717,PKR/g,1695.0
Alfatah,MOVENPICK COFFEE CREMA LUNGO 53 GM,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7640126171098_1295a93c-6357-4ea2-8bb7-3eec1c967a1d.jpg?v=1761396201,https://alfatah.pk/products/movenpick-coffee-crema-lungo-53-gm,53.0,g,0,53.0,no-pack,31.9811320754717,PKR/g,1695.0
Alfatah,BEANIES COFFEE NUTTY HAZELNUT 50 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5060169982024_2fdc46e4-91d5-416d-b61a-fb15723b9113.jpg?v=1761294321,https://alfatah.pk/products/beanies-coffee-nutty-hazelnut-50-gm,50.0,g,0,50.0,no-pack,25.9,PKR/g,1295.0
Alfatah,BEANIES COFFEE CREAMY CARAMEL 50 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5060169982062_39ea18bb-69cd-44c7-af92-9c1b5f0246d8.jpg?v=1759580960,https://alfatah.pk/products/beanies-coffee-creamy-caramel-50-gm,50.0,g,0,50.0,no-pack,25.9,PKR/g,1295.0
Alfatah,BEANIES COFFEE IRISH CREAM 50 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5060169982123_92aefa3b-e2fa-4ac3-9b61-a026bfd594b4.jpg?v=1759494053,https://alfatah.pk/products/beanies-coffee-irish-cream-50-gm,50.0,g,0,50.0,no-pack,25.9,PKR/g,1295.0
Alfatah,BEANIES COFFEE DOUBLE CHOCOLATE 50 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5060169982031_126ce7ff-dadb-4775-9edf-4063ef3e66a0.jpg?v=1759494051,https://alfatah.pk/products/beanies-coffee-double-chocolate-50-gm,50.0,g,0,50.0,no-pack,25.9,PKR/g,1295.0
Alfatah,BON AROMA COFFEE CLASSIC 50 GM,835.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5904277118640_e9f93772-c9ab-45cb-8873-c45b2f904c2c.jpg?v=1763469576,https://alfatah.pk/products/bon-aroma-coffee-classic-50-gm,50.0,g,0,50.0,no-pack,16.7,PKR/g,835.0
Alfatah,NESCAFE COFFEE CLASSIC ORIGINAL 50 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9556001249128_2be28838-bf23-4c7d-ae56-6688b2ae2e02.jpg?v=1759581007,https://alfatah.pk/products/nescafe-coffee-classic-original-50-gm,50.0,g,0,50.0,no-pack,21.9,PKR/g,1095.0
Alfatah,KLASSNO COFFEE CRME ORIGINAL 300 GM,945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8887290020022_29313851-c4a3-42a3-8db6-3f71659219d2.jpg?v=1735996826,https://alfatah.pk/products/klassno-coffee-crme-original-300-gm,300.0,g,0,300.0,no-pack,3.15,PKR/g,945.0
Alfatah,NESCAFE COFFEE TRADICAO FORTE 200 GM,2395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7891000304808_4e3d6c80-e735-43e4-9f43-ddf9c31a2b38.jpg?v=1744621110,https://alfatah.pk/products/nescafe-coffee-tradicao-forte-200-gm,200.0,g,0,200.0,no-pack,11.975,PKR/g,2395.0
Alfatah,INDOCAFE COFFEE ORIGINAL BLEND 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931082012_61f51bcf-0d47-4eb0-b218-661d83a11b89.jpg?v=1717073114,https://alfatah.pk/products/indocafe-coffee-original-blend-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,DAVIDOFF COFFEE ESPRESSO 57 100 GM,2395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/d1036909-1.jpg?v=1703092151,https://alfatah.pk/products/davidoff-cafe-coffee-espresso-57-100-gm,100.0,g,0,100.0,no-pack,23.95,PKR/g,2395.0
Alfatah,PRIVATE CLUB COFFEE ESPRESSO 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000423035-1000.png?v=1690224723,https://alfatah.pk/products/private-club-coffee-espresso-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,BIXY FUDGE TOFFEE COFFEE 190 GM,395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9233222160158_5d266f1c-fb7a-48c7-adf8-e89fbb59c515.jpg?v=1735823085,https://alfatah.pk/products/bixy-fudge-toffee-coffee-190-gm,190.0,g,0,190.0,no-pack,2.0789473684210527,PKR/g,395.0
Alfatah,MOVENPICK COFFEE GOLD ORIGINAL 200 GM,4195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1229183-1.jpg?v=1690221131,https://alfatah.pk/products/movenpick-coffee-gold-original-200-gm,200.0,g,0,200.0,no-pack,20.975,PKR/g,4195.0
