site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,brand,category,brand_category,unit_price,unit_price_unit,per_unit_price
Metro,Pepsi 345ML,65.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.18840579710144928,PKR/ml,65.0
Metro,Pepsi 1.5L,165.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,1.5,l,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.11,PKR/ml,165.0
Imtiaz,Pepsi Drink Can Local 250ml,85.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FBEV110000019.jpg&w=3840&q=90,,250.0,ml,0,250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.34,PKR/ml,85.0
Imtiaz,Pepsi Drink NR 345ml,65.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FBEV110000024.jpg&w=3840&q=90,,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.18840579710144928,PKR/ml,65.0
Imtiaz,Pepsi Drink PET 1Ltr,145.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FBEV110000013.jpg&w=3840&q=90,,1.0,l,0,1000.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.145,PKR/ml,145.0
Imtiaz,Pepsi Drink NR 500ml,92.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FBEV110000006.jpg&w=3840&q=90,,500.0,ml,0,500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.184,PKR/ml,92.0
Imtiaz,Pepsi Drink 1500ml,185.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FBEV110000021.jpg&w=3840&q=90,,1500.0,ml,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.12333333333333334,PKR/ml,185.0
Carrefour,Pepsi 1.5 lt,160.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/46313/1719385203/46313_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-1-5ltr/p/46313,1.5,l,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.10666666666666667,PKR/ml,160.0
Carrefour,Pepsi 2.25 lt,220.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/46319/1719385203/46319_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-2-25ltr/p/46319,2.25,l,0,2250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.09777777777777778,PKR/ml,220.0
Carrefour,Pepsi 500 ml,85.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/46332/1719385203/46332_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-500ml/p/46332,500.0,ml,0,500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.17,PKR/ml,85.0
Carrefour,Pepsi 345 ml,65.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/184826/1719385203/184826_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-345ml/p/184826,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.18840579710144928,PKR/ml,65.0
