site,category,section,product_id,title,price,image_url,product_url
Rainbow,GROCERY,PULSES,2265605,Channa White Bareek Dco,285.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/124119-1683970029485.jpg,
Rainbow,GROCERY,PULSES,2036239,Channa White Mota Premium,485.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742897086957.png,
Rainbow,GROCERY,PULSES,2036249,Lobia White Premium,389.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896755608.png,
Rainbow,GROCERY,PULSES,2036246,Dal Moong Chilka Premium,475.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896748520.png,
Rainbow,GROCERY,PULSES,2036245,Dal Masoor Red Moti Premium,329.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896740647.png,
Rainbow,GROCERY,PULSES,2036243,Dal Mash Whole Premium,464.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896257208.png,
Rainbow,GROCERY,PULSES,2036251,Moong Whole Premium,449.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896219209.png,
Rainbow,GROCERY,PULSES,2036241,Dal Mash Chilka Premium,494.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896198995.png,
Rainbow,GROCERY,PACKED SPICES,2186852,Mehran Chaat Masala,99.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,2186854,Shan Chat Masala Cp Pack,174.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958829,Shan Achar Gosht Masala,139.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,2186853,Mehran Chaat Masala,180.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,2036252,Alif Black Seed Whole,849.0,https://g-cdn.blinkco.io/ordering-system/55544/gallery/ALIF%20BLACK%20SEED%20WHOLE.png,
Rainbow,GROCERY,PACKED SPICES,1953988,National Biryani Masala,290.0,https://em-cdn.eatmubarak.pk/55544/dish_image/1693383309.png,
Rainbow,GROCERY,PACKED SPICES,1958848,Shan Chinese Egg Fried Rice,149.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20CHINESE%20EGG%20FRIED%20RICE%2035GM.png,
Rainbow,GROCERY,PACKED SPICES,1958880,Shan Masala Chinese Beef/Chicken Chilli,138.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20MASALA%20CHINESE%20BEEFCHICKEN%20CHILLI%2050GM%20.png,
Rainbow,GROCERY,PACKED SPICES,1958876,Shan Mandhi Masala,149.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20MANDHI%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958875,Shan Liver Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20LIVER%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958873,Shan Kunna Matka Masala,149.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20KUNNA%20MATKA%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958865,Shan Haldee Powder,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20HALDEE%20POWDER%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958864,Shan Haldee Powder,269.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20HALDEE%20POWDER%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958863,Shan Gulab Jaman Mix,259.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20GULAB%20JAMAN%20MIX%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958861,Shan Garam Masala Powder,164.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20GARAM%20MASALA%20POWDER%2025GM.png,
Rainbow,GROCERY,PACKED SPICES,1958860,Shan Gajar Halwa Mix,279.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20GAJAR%20HALWA%20MIX%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958859,Shan Fruit Chaat Masala,118.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20FRUIT%20CHAAT%20MASALA%2050GM.png,
