site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_volume_ml,normalized_weight_g,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,total_size,price_per_size,pack_efficiency,ml_predicted_score
Alfatah,SUFI SOYABEAN COOKING OIL BOTTLE 1.8 LTR,1120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113389-1000.png?v=1690227520,https://alfatah.pk/products/sufi-soyabean-cooking-oil-bottle-1-8-ltr,1.8,l,0,1800.0,1800.0,no-pack,0.6222222222222222,PKR/ml,1120.0,73.59882005899705,Excellent,36.57817109144543,63.59882005899705,4,3600.0,0.3111111111111111,1.0,74.12341885990126
Alfatah,KASHMIR PREMIUM GOLD OIL BOTTLE 3 LTR,1710.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113374.jpg?v=1743759339,https://alfatah.pk/products/kashmir-premium-gold-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.57,PKR/ml,1710.0,82.9203539823009,Excellent,45.13274336283185,72.9203539823009,4,6000.0,0.285,1.0,82.78525073746327
Alfatah,DALDA OLIVE OIL POMACE TIN 4 LTR,8695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_4aa64591-667f-4410-9f13-06588a4f83cf.png?v=1743745833,https://alfatah.pk/products/dalda-olive-oil-pomace-tin-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,2.17375,PKR/ml,8695.0,44.27728613569322,Fair,90.85545722713864,34.27728613569322,4,8000.0,1.086875,1.0,44.09675516224193
Alfatah,MUNDIAL OLIVE OIL POMACE TIN 400 ML,1445.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356773005.jpg?v=1690221269,https://alfatah.pk/products/mundial-olive-oil-pomace-tin-400-ml,400.0,ml,0,400.0,400.0,no-pack,3.6125,PKR/ml,1445.0,50.54572271386431,Fair,39.67551622418879,45.54572271386431,4,800.0,1.80625,1.0,48.929645666526206
Alfatah,CANOLIVE PREMIUM CANOLA OIL BOTTLE 1 LTR,610.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113250.jpg?v=1741084175,https://alfatah.pk/products/canolive-premium-canola-oil-bottle-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.61,PKR/ml,610.0,78.64306784660766,Excellent,26.843657817109147,68.64306784660766,4,2000.0,0.305,1.0,78.80261799410032
Alfatah,DALDA PLANTA COOKING OIL BOTTLE 3 LTR,1775.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961100503322.jpg?v=1690211639,https://alfatah.pk/products/dalda-planta-cooking-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.5916666666666667,PKR/ml,1775.0,75.22123893805309,Excellent,47.78761061946903,65.22123893805309,4,6000.0,0.29583333333333334,1.0,75.34103244837748
Alfatah,CAVALLO POMACE OLIVE OIL TIN 2 LTR,5595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000311405.png?v=1690210339,https://alfatah.pk/products/cavallo-pomace-olive-oil-tin-2-ltr,2.0,l,0,2000.0,2000.0,no-pack,2.7975,PKR/ml,5595.0,42.50737463126843,Fair,83.77581120943954,32.50737463126843,4,4000.0,1.39875,1.0,42.00972468043261
Alfatah,MUNDIAL OLIVE OIL POMACE BOTTLE 1 LTR,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356773050.jpg?v=1690221264,https://alfatah.pk/products/mundial-olive-oil-pomace-bottle-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,2.695,PKR/ml,2695.0,52.44837758112094,Fair,62.684365781710916,42.44837758112094,4,2000.0,1.3475,1.0,52.65141171512859
Alfatah,MUNDIAL OLIVE OIL POMACE TIN 1 LTR,2795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356775887.jpg?v=1690221269,https://alfatah.pk/products/mundial-olive-oil-pomace-tin-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,2.795,PKR/ml,2795.0,49.73451327433628,Fair,66.3716814159292,39.73451327433628,4,2000.0,1.3975,1.0,50.3819230228965
Alfatah,FILIPPO BERIO OLIVE OIL BOTTLE 500 ML,2495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8002210501201.jpg?v=1690214570,https://alfatah.pk/products/filippo-berio-olive-oil-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,4.99,PKR/ml,2495.0,38.80530973451327,Fair,58.849557522123895,33.80530973451327,4,1000.0,2.495,1.0,37.85747367267275
Alfatah,SUFI EXTRA VIRGIN OLIVE OIL BOTTLE 1LTR,5145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_19_0b99b5a6-e85b-483d-9537-fd906c27f2c0.png?v=1738749803,https://alfatah.pk/products/sufi-extra-virgin-olive-oil-1ltr,1.0,l,0,1000.0,1000.0,no-pack,5.145,PKR/ml,5145.0,34.48377581120944,Poor,81.71091445427729,24.48377581120944,4,2000.0,2.5725,1.0,33.92815441073184
Alfatah,RAFHAN CORN OIL TIN 3 LTR BASIC,2945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_48_3543e947-e40d-45c0-817b-7847b52ca25d.png?v=1759997007,https://alfatah.pk/products/rafhan-corn-oil-tin-3-ltr-basic,3.0,l,0,3000.0,3000.0,no-pack,0.9816666666666668,PKR/ml,2945.0,56.224188790560476,Fair,70.50147492625368,46.224188790560476,4,6000.0,0.49083333333333334,1.0,56.341445427728594
Alfatah,DALDA COOKING OIL TIN 5 LTR PC,2920.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961100503124.jpg?v=1690211622,https://alfatah.pk/products/dalda-cooking-oil-tin-5-ltr-pc,5.0,l,0,5000.0,5000.0,no-pack,0.584,PKR/ml,2920.0,69.46902654867256,Good,69.91150442477876,59.46902654867256,4,10000.0,0.292,1.0,68.68363097898495
Alfatah,SUFI POMACE OLIVE OIL TIN 3 LTR,7900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964001276821.jpg?v=1690227499,https://alfatah.pk/products/sufi-pomace-olive-oil-tin-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,2.6333333333333333,PKR/ml,7900.0,42.38938053097344,Fair,89.38053097345133,32.38938053097344,4,6000.0,1.3166666666666667,1.0,41.811553588987245
Alfatah,DALDA PLANTA COOKING OIL POUCH 1 LTR,565.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113332_402db0a3-7297-4889-823b-25887610e472.png?v=1733392236,https://alfatah.pk/products/dalda-planta-cooking-oil-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,4,2000.0,0.2825,1.0,95.48672566371697
Alfatah,CANOLIVE PREMIUM CANOLA OIL CANE 10 LTR,5945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_496cf162-f579-41b6-ac52-6971e59e6d5e.png?v=1738743496,https://alfatah.pk/products/canolive-premium-canola-oil-cane-10-ltr,10.0,l,0,10000.0,10000.0,no-pack,0.5945,PKR/ml,5945.0,59.08554572271387,Good,86.13569321533923,49.08554572271387,4,20000.0,0.29725,1.0,59.67935103244835
Alfatah,MUNDIAL OLIVE OIL POMACE BOTTLE 250 ML,945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1145772-1.jpg?v=1690221264,https://alfatah.pk/products/mundial-olive-oil-pomace-bottle-250-ml,250.0,ml,0,250.0,250.0,no-pack,3.78,PKR/ml,945.0,47.72861356932154,Fair,33.33333333333333,47.72861356932154,4,500.0,1.89,1.0,47.528276443320664
Alfatah,CAVALLO POMACE OLIVE OIL TIN 4 LTR,10500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000311404.png?v=1690210339,https://alfatah.pk/products/cavallo-pomace-olive-oil-tin-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,2.625,PKR/ml,10500.0,40.73746312684366,Fair,93.952802359882,30.737463126843657,4,8000.0,1.3125,1.0,40.413421828908525
Alfatah,CAVALLO POMACE OLIVE OIL TIN 5 LTR,12900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_83_a4a9dea6-52f2-444e-92c9-ae1a0d550022.png?v=1763789434,https://alfatah.pk/products/cavallo-pomace-olive-oil-tin-5-ltr,5.0,l,0,5000.0,5000.0,no-pack,2.58,PKR/ml,12900.0,40.44247787610619,Fair,95.57522123893806,30.44247787610619,4,10000.0,1.29,1.0,40.276253687315666
Alfatah,SUFI SUNFLOWER COOKING OIL GALON 10 LTR,5895.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000038628.jpg?v=1690227535,https://alfatah.pk/products/sufi-sunflower-cooking-oil-galon-10-ltr,10.0,l,0,10000.0,10000.0,no-pack,0.5895,PKR/ml,5895.0,60.79646017699115,Good,85.84070796460178,50.79646017699115,4,20000.0,0.29475,1.0,60.80698131760079
Alfatah,MUNDIAL OLIVE OIL POMACE TIN 4 LTR,8995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/f0fa774196eefc2f4d7f4c58f3e1f34d.jpg?v=1690221270,https://alfatah.pk/products/mundial-olive-oil-pomace-tin-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,2.24875,PKR/ml,8995.0,43.77581120943953,Fair,91.44542772861357,33.77581120943953,4,8000.0,1.124375,1.0,43.782595870206436
Alfatah,BORGES EXTRA LIGHT OIL BOTTLE 125 ML,975.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_28_7eae4509-379e-4d40-842e-0f2b4865ae81.png?v=1750226292,https://alfatah.pk/products/borges-extra-light-oil-bottle-125-ml,125.0,ml,0,125.0,125.0,no-pack,7.8,PKR/ml,975.0,36.7551622418879,Poor,33.775811209439524,36.7551622418879,4,250.0,3.9,1.0,36.787747896154954
Alfatah,SEASONS COOKING OIL BOTTLE 3 L LTR,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000172712-1000.png?v=1690226048,https://alfatah.pk/products/seasons-cooking-oil-bottle-3-l-ltr-pc,3.0,l,0,3000.0,3000.0,no-pack,0.565,PKR/ml,1695.0,85.33923303834808,Excellent,44.395280235988196,75.33923303834808,4,6000.0,0.2825,1.0,85.31916307389781
Alfatah,BORGES OLIVE POMACE OIL TIN 100 ML,680.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179006321_1.jpg?v=1709200275,https://alfatah.pk/products/borges-olive-pomace-oil-100-ml,100.0,ml,0,100.0,100.0,no-pack,6.8,PKR/ml,680.0,40.11799410029498,Fair,28.908554572271388,40.11799410029498,4,200.0,3.4,1.0,40.71780235988203
Alfatah,FF GLAZE SUNFLOWER OIL BOTTLE 3 LTR,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019082400132_1_9aa59223-c702-4243-a171-45cc4753b2fa.jpg?v=1690214439,https://alfatah.pk/products/ff-glaze-sunflower-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.565,PKR/ml,1695.0,85.33923303834808,Excellent,44.395280235988196,75.33923303834808,4,6000.0,0.2825,1.0,85.31916307389781
Alfatah,BORGES SUNFLOWER OIL BOTTLE 5 LTR BASIC,5995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179202051.jpg?v=1690209694,https://alfatah.pk/products/borges-sunflower-oil-bottle-5-ltr-basic,5.0,l,0,5000.0,5000.0,no-pack,1.199,PKR/ml,5995.0,47.817109144542776,Fair,86.4306784660767,37.817109144542776,4,10000.0,0.5995,1.0,48.5516224188791
Alfatah,FF GLAZE CANOLA OIL BOTTLE 3 LTR,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019082400194.jpg?v=1690214433,https://alfatah.pk/products/ff-glaze-canola-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.565,PKR/ml,1695.0,85.33923303834808,Excellent,44.395280235988196,75.33923303834808,4,6000.0,0.2825,1.0,85.31916307389781
Alfatah,FF GLAZE SOYBEAN COOKING OIL POUCH 1LTR,565.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-08-20-at-2.33.19-PM.jpg?v=1690214437,https://alfatah.pk/products/ff-glaze-soybean-cooking-oil-pouch-1ltr,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,4,2000.0,0.2825,1.0,95.48672566371697
Alfatah,SUFI SOYABEAN COOKING OIL POUCH 1 LTR,565.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000038321.jpg?v=1690227526,https://alfatah.pk/products/sufi-soyabean-cooking-oil-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,4,2000.0,0.2825,1.0,95.48672566371697
Alfatah,FF GLAZE SUNFLOWER OIL POUCH 1 LTR,565.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019082400125.jpg?v=1690214443,https://alfatah.pk/products/ff-glaze-sunflower-oil-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,4,2000.0,0.2825,1.0,95.48672566371697
Alfatah,FF GLAZE CANOLA OIL POUCH 1 LTR,565.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/CanolaOil-1000.png?v=1703094589,https://alfatah.pk/products/ff-glaze-canola-oil-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,4,2000.0,0.2825,1.0,95.48672566371697
Alfatah,SUFI CANOLA COOKING OIL BOTTLE 3 LTR,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000038444.jpg?v=1690227451,https://alfatah.pk/products/sufi-canola-cooking-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.5983333333333334,PKR/ml,1795.0,72.4188790560472,Good,49.70501474926254,62.4188790560472,4,6000.0,0.2991666666666667,1.0,72.43049585615961
Alfatah,SUFI CANOLA COOKING OIL GALON 10 LTR,5795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000038642.jpg?v=1690227454,https://alfatah.pk/products/sufi-canola-cooking-oil-galon-10-ltr,10.0,l,0,10000.0,10000.0,no-pack,0.5795,PKR/ml,5795.0,64.27728613569322,Good,85.10324483775811,54.27728613569322,4,20000.0,0.28975,1.0,64.37355457227152
Alfatah,KASHMIR PREMIUM GOLD COOKING OIL 10 LTR,5670.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113372-1000.png?v=1690217806,https://alfatah.pk/products/kashmir-premium-gold-cooking-oil-10-ltr,10.0,l,0,10000.0,10000.0,no-pack,0.567,PKR/ml,5670.0,68.23008849557522,Good,84.070796460177,58.230088495575224,4,20000.0,0.2835,1.0,68.70788415124687
Alfatah,DALDA OLIVE OIL POMACE BOTTLE 500 ML,1575.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_1b8b9684-f8dc-4735-b661-7d4450d5eee3.jpg?v=1703092079,https://alfatah.pk/products/dalda-olive-oil-pomace-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,3.15,PKR/ml,1575.0,51.4306784660767,Fair,41.88790560471977,46.4306784660767,4,1000.0,1.575,1.0,51.032555836493906
Alfatah,SEASONS COOKING OIL BOTTLE 5 LTR PC,2735.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-11T174842.509.png?v=1690226050,https://alfatah.pk/products/seasons-cooking-oil-bottle-5-ltr-pc,5.0,l,0,5000.0,5000.0,no-pack,0.547,PKR/ml,2735.0,79.14454277286137,Excellent,64.74926253687315,69.14454277286137,4,10000.0,0.2735,1.0,79.18180924287113
Alfatah,MUNDIAL OLIVE OIL POMACE TIN 3 LTR,7295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356775894.jpg?v=1690221271,https://alfatah.pk/products/mundial-olive-oil-pomace-tin-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,2.431666666666666,PKR/ml,7295.0,44.100294985250734,Fair,88.64306784660766,34.100294985250734,4,6000.0,1.2158333333333333,1.0,44.0799410029499
Alfatah,SUFI SUNFLOWER COOKING OIL POUCH 1 LTR,590.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_14_641f9d88-536b-4bc4-920c-ca786980b937.jpg?v=1714974073,https://alfatah.pk/products/sufi-sunflower-cooking-oil-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.59,PKR/ml,590.0,84.86725663716814,Excellent,24.778761061946902,74.86725663716814,4,2000.0,0.295,1.0,84.84272747901058
Alfatah,BORGES OLIVE OIL POMACE BOTTLE 2 LTR BASIC,6610.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/508-x-600-2-Ltr-2.png?v=1690209682,https://alfatah.pk/products/borges-olive-oil-pomace-bottle-2-ltr-basic,2.0,l,0,2000.0,2000.0,no-pack,3.305,PKR/ml,6610.0,37.31563421828908,Poor,87.90560471976401,27.31563421828908,4,4000.0,1.6525,1.0,38.570550639134744
Alfatah,CANOLIVE COOKING OIL 1LTR POUCH NOZZLE PACK PC,595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_64_1fe4c34e-87c5-4994-8da0-a886bf8a91b5.png?v=1745402362,https://alfatah.pk/products/canolive-cooking-oil-1ltr-pouch-nozzle-pack-pc,1.0,l,0,1000.0,1000.0,no-pack,0.595,PKR/ml,595.0,83.03834808259587,Excellent,25.368731563421832,73.03834808259587,4,2000.0,0.2975,1.0,82.85958702064892
Alfatah,KASHMIR PREMIUM GOLD COOKING OIL BOTTLE 4.5 LTR,2570.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113373-1000.png?v=1690217806,https://alfatah.pk/products/kashmir-premium-gold-cooking-oil-bottle-4-5-ltr,4.5,l,0,4500.0,4500.0,no-pack,0.5711111111111111,PKR/ml,2570.0,76.96165191740413,Excellent,59.587020648967545,66.96165191740413,4,9000.0,0.28555555555555556,1.0,77.12415683382501
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN BOTTLE 750 ML,2995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_4eaf8d90-5342-42a0-83ad-f52181bf682f.png?v=1761658148,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-bottle-750-ml,750.0,ml,0,750.0,750.0,no-pack,3.993333333333333,PKR/ml,2995.0,41.740412979351035,Fair,71.976401179941,31.74041297935104,4,1500.0,1.9966666666666666,1.0,42.419131900547775
Alfatah,SASSO OLIVE OIL EXTRA VIRGIN BOTTLE 1 LTR,6495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8001430111047_1_a9c68649-ebf0-4bcb-85a1-55ef2b9c0d9a.jpg?v=1709200179,https://alfatah.pk/products/sasso-olive-oil-extra-virgin-bottle-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,6.495,PKR/ml,6495.0,27.81710914454277,Poor,87.31563421828909,17.81710914454277,4,2000.0,3.2475,1.0,28.340688171219167
Alfatah,DALDA SUNFLOWER OIL STAND UP POUCH 1 LTR,585.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000451896.jpg?v=1748420351,https://alfatah.pk/products/dalda-sunflower-oil-stand-up-pouch-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,0.585,PKR/ml,585.0,87.55162241887905,Excellent,23.156342182890853,77.55162241887905,4,2000.0,0.2925,1.0,87.55162241887892
Alfatah,SUFI SOYABEAN COOKING OIL BOTTLE 4.5 LTR BASIC,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000039243.jpg?v=1690227524,https://alfatah.pk/products/sufi-soyabean-cooking-oil-bottle-4-5-ltr-basic,4.5,l,0,4500.0,4500.0,no-pack,0.5988888888888889,PKR/ml,2695.0,66.78466076696165,Good,62.684365781710916,56.78466076696165,4,9000.0,0.29944444444444446,1.0,67.00165846199033
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL ORIGINAL 5 LTR,22900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1.jpg?v=1690209677,https://alfatah.pk/products/borges-extra-virgin-olive-oil-original-5-ltr,5.0,l,0,5000.0,5000.0,no-pack,4.58,PKR/ml,22900.0,28.879056047197643,Poor,98.82005899705014,18.879056047197643,4,10000.0,2.29,1.0,29.07838600927091
Alfatah,BORGES EXTRA LIGHT OLIVE OIL BOTTLE 500 ML,3170.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_13_b9e537c5-5168-4053-859c-5d96281a1538.png?v=1738748856,https://alfatah.pk/products/borges-extra-light-olive-oil-500-ml,500.0,ml,0,500.0,500.0,no-pack,6.34,PKR/ml,3170.0,29.601769911504423,Poor,72.56637168141593,24.601769911504423,4,1000.0,3.17,1.0,29.598610009705133
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN TIN 1 LTR,4195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356781215_1_639b438a-c912-40b8-8f25-01afea86c7c1.jpg?v=1709206602,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-tin-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,4.195,PKR/ml,4195.0,38.49557522123894,Fair,78.31858407079646,28.49557522123894,4,2000.0,2.0975,1.0,38.518805309734546
Alfatah,DALDA OLIVE OIL EXTRA VIRGIN BOTTLE 500 ML,2145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961100500383.jpg?v=1690211633,https://alfatah.pk/products/dalda-olive-oil-extra-virgin-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,4.29,PKR/ml,2145.0,42.75811209439527,Fair,54.71976401179941,37.75811209439527,4,1000.0,2.145,1.0,41.27321533923299
Alfatah,BORGES OLIVE OIL POMACE BOTTLE 5 LTR BASIC,13500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/65b8200a7859a2da65655439516e28f6_jpg_750x750_jpg.webp?v=1704876937,https://alfatah.pk/products/borges-olive-oil-pomace-bottle-5-ltr-basic,5.0,l,0,5000.0,5000.0,no-pack,2.7,PKR/ml,13500.0,38.79056047197639,Fair,96.16519174041298,28.790560471976395,4,10000.0,1.35,1.0,39.39793510324477
Alfatah,SASSO OLIVE OIL EXTRA VIRGIN BOTTLE 250 ML,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8001430111108.jpg?v=1690225823,https://alfatah.pk/products/sasso-olive-oil-extra-virgin-bottle-250-ml,250.0,ml,0,250.0,250.0,no-pack,8.78,PKR/ml,2195.0,26.666666666666668,Poor,56.342182890855455,26.666666666666668,4,500.0,4.39,1.0,27.151842827772015
Alfatah,SASSO OLIVE OIL EXTRA VIRGIN BOTTLE 500 ML,3595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_18_64052221-194e-4897-854c-ba89b9415d30.png?v=1738749631,https://alfatah.pk/products/sasso-olive-oil-extra-virgin-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,7.19,PKR/ml,3595.0,25.23598820058997,Poor,76.84365781710915,20.23598820058997,4,1000.0,3.595,1.0,26.177212612854174
Alfatah,MUNDIAL OLIVE OIL EXTRA LIGHT TIN 3 LTR,7495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/afp-000099224.png?v=1690221253,https://alfatah.pk/products/mundial-olive-oil-extra-light-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,2.498333333333333,PKR/ml,7495.0,43.74631268436578,Fair,89.08554572271386,33.74631268436578,4,6000.0,1.2491666666666668,1.0,43.780530973451384
Alfatah,MUNDIAL OLIVE OIL EXTRA LIGHT BOTTLE 1 LTR,2795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/afp-000179344.png?v=1690221253,https://alfatah.pk/products/mundial-olive-oil-extra-light-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,2.795,PKR/ml,2795.0,49.73451327433628,Fair,66.3716814159292,39.73451327433628,4,2000.0,1.3975,1.0,50.3819230228965
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN BOTTLE 500 ML,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-11T175225.821.png?v=1690221259,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,5.39,PKR/ml,2695.0,36.65191740412979,Poor,62.684365781710916,31.65191740412979,4,1000.0,2.695,1.0,36.62765918774765
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL BOTTLE 500 ML,3385.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179100036.jpg?v=1690209672,https://alfatah.pk/products/borges-extra-virgin-olive-oil-500-ml,500.0,ml,0,500.0,500.0,no-pack,6.77,PKR/ml,3385.0,27.418879056047203,Poor,74.04129793510324,22.418879056047203,4,1000.0,3.385,1.0,28.223937925398072
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL BOTTLE 2 LTR,10500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179099972_1.jpg?v=1703089629,https://alfatah.pk/products/borges-extra-virgin-olive-oil-2-ltr,2.0,l,0,2000.0,2000.0,no-pack,5.25,PKR/ml,10500.0,29.410029498525077,Poor,93.952802359882,19.410029498525077,4,4000.0,2.625,1.0,29.988859858594374
Alfatah,BORGES EXTRA VIRGEN OLIVE OIL BOTTLE 750 ML,4995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179100043_1.jpg?v=1709200319,https://alfatah.pk/products/borges-extra-virgen-olive-oil-750-ml,750.0,ml,0,750.0,750.0,no-pack,6.66,PKR/ml,4995.0,29.941002949852507,Poor,81.12094395280236,19.941002949852507,4,1500.0,3.33,1.0,29.036339596981193
Alfatah,BORGES EXTRA LIGHT OLIVE OIL BOTTLE 2 LTR,9900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1040554-1.jpg?v=1690209662,https://alfatah.pk/products/borges-extra-light-olive-oil-2-ltr,2.0,l,0,2000.0,2000.0,no-pack,4.95,PKR/ml,9900.0,30.11799410029499,Poor,93.5103244837758,20.11799410029499,4,4000.0,2.475,1.0,30.06874888795244
Alfatah,BORGES EXTRA LIGHT OLIVE OIL BOTTLE 250 ML,1740.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179300849.jpg?v=1690209661,https://alfatah.pk/products/borges-extra-light-olive-oil-250-ml,250.0,ml,0,250.0,250.0,no-pack,6.96,PKR/ml,1740.0,33.21533923303835,Poor,45.72271386430678,33.21533923303835,4,500.0,3.48,1.0,32.399570866694745
Alfatah,BORGES EXTRA LIGHT OLIVE OIL BOTTLE 1 LTR,5475.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179300801_1_293f7ff8-3943-43ff-9598-4bab079a913d.jpg?v=1709200391,https://alfatah.pk/products/borges-extra-light-olive-oil-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,5.475,PKR/ml,5475.0,33.12684365781711,Poor,82.89085545722715,23.126843657817112,4,2000.0,2.7375,1.0,32.85933206911081
