site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Alfatah,KERNEL POP SNACK PACK ENGLISH BUTTER 15 GM,60.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001342_5653e4f5-424c-414f-96b9-8551fc8e9b3d.jpg?v=1738841691,https://alfatah.pk/products/kernel-pop-snack-pack-english-butter-15-gm,15.0,g,0,15.0,no-pack,4.0,PKR/g,60.0,36.647523445241696,Poor,3.205128205128205,14.44423966600113,3,36.58987768029318,1
Alfatah,PHD SMART BAR CHOC PEANUT BUTTER 64 GM,1595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_6413e50d-c561-4797-a5ac-f845bf0c1028.png?v=1744463342,https://alfatah.pk/products/phd-smart-bar-choc-peanut-butter-64-gm,64.0,g,0,64.0,no-pack,24.921875,PKR/g,1595.0,11.416452712659062,Poor,84.61538461538461,2.2479730909548064,3,11.419088430051033,1
Alfatah,RELOAD PEANUT BUTTER & ALMOND GRANOLA BAR 40 GM,180.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8966000036314_529119f2-5504-45cf-9136-9336a7017331.jpg?v=1717590623,https://alfatah.pk/products/reload-peanut-butter-almond-granola-bar-40-gm,40.0,g,0,40.0,no-pack,4.5,PKR/g,180.0,33.43774198440745,Poor,13.461538461538462,12.830042424171939,3,33.372379274491,1
Alfatah,AMERICAN NATURAL PEANUT BUTTER SUGAR FREE 340 GM,945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908019629064_05e3e8e5-e19b-40a6-9b31-b904fcffa238.jpg?v=1763554338,https://alfatah.pk/products/american-natural-peanut-butter-sugar-free-340-gm,340.0,g,0,340.0,no-pack,2.7794117647058822,PKR/g,945.0,24.85650859490117,Poor,60.57692307692307,20.824074335021617,3,25.016029220696854,1
Alfatah,SKIPPY SPREAD PEANUT BUTTER SUPER CHUNK 462 GM,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/37600110723_b694a42e-4025-45dc-963c-67fc77aece1e.jpg?v=1756730233,https://alfatah.pk/products/skippy-spread-peanut-butter-super-chunk-462-gm,462.0,g,0,462.0,no-pack,3.8852813852813854,PKR/g,1795.0,15.665258211116333,Poor,87.82051282051282,14.873191965303112,3,15.921530040932797,1
Alfatah,TROPICANA SLIM COOKIES KOREAN GARLIC BUTTER 100 GM,745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8994452690495_7564816d-0c50-4112-912c-ff0fad350750.jpg?v=1753101857,https://alfatah.pk/products/tropicana-slim-cookies-korean-garlic-butter-100-gm,100.0,g,0,100.0,no-pack,7.45,PKR/g,745.0,22.337859050042262,Poor,49.67948717948718,7.716553036976916,3,22.3144787421355,1
Alfatah,VASELINE LOTION COCOA BUTTER HEALING JELLY 212 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/305210069275_b58b81c3-d711-4b8f-99ae-261bee8e6c9d.jpg?v=1731481403,https://alfatah.pk/products/vaseline-lotion-cocoa-butter-healing-jelly-212-gm,212.0,g,0,212.0,no-pack,5.165094339622642,PKR/g,1095.0,19.31106205925329,Poor,67.3076923076923,11.167188765132687,3,19.935488894977617,1
Alfatah,ACT2 POP CORN BUTTER LOVER 255 GM BASIC,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/076150982398_fe319f5b-278a-4304-b210-33a37214cf5a.jpg?v=1727523522,https://alfatah.pk/products/act2-pop-corn-butter-lover-255-gm-basic,255.0,g,0,255.0,no-pack,3.117647058823529,PKR/g,795.0,25.231263598241718,Poor,55.44871794871795,18.55583363824479,3,25.338073051638684,1
Alfatah,ACT2 POP CORN LIGHT BUTTER 241.8 GM BASIC,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/076150982367_aad50314-d449-4776-90f0-296d8dbfce44.jpg?v=1727523512,https://alfatah.pk/products/act2-pop-corn-light-butter-241-8-gm-basic,241.8,g,0,241.8,no-pack,3.2878411910669976,PKR/g,795.0,24.845324067227168,Poor,55.44871794871795,17.590984810708417,3,24.468293680971314,1
Alfatah,DOVE SOAP RESTORING COCONUT & COCOA BUTTER 106 GM,395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/2022040001685_1.jpg?v=1710748067,https://alfatah.pk/products/dove-soap-restoring-coconut-cocoa-butter-106-gm,106.0,g,0,106.0,no-pack,3.726415094339623,PKR/g,395.0,31.385057373892913,Poor,25.961538461538463,15.510830897885597,3,31.034965983450448,1
Alfatah,RICA WAX BRAZILIAN AVOCADO BUTTER 800 GM BASIC,3595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000184525_c03d3015-86f4-4fa8-a9eb-07b6548c0d8f.jpg?v=1749207475,https://alfatah.pk/products/rica-wax-brazilian-avocado-butter-800-gm-basic,800.0,g,0,800.0,no-pack,4.49375,PKR/g,3595.0,12.130823628041059,Poor,98.71794871794873,12.848002943512371,3,12.273007289343123,1
Alfatah,KAERS SELECTION COOKIES BUTTER SUGAR FREE 100 GM,575.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9555419204453_1.jpg?v=1706018607,https://alfatah.pk/products/kaers-selection-cookies-butter-no-add-sugar-100-gm,100.0,g,0,100.0,no-pack,5.75,PKR/g,575.0,26.785967466351813,Poor,35.57692307692308,10.022721513648227,3,26.456625801113294,1
Alfatah,AMERICAN GARDEN POP CORN EXTRA BUTTER 273 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/717273600416.jpg?v=1690208085,https://alfatah.pk/products/american-garden-pop-corn-extra-butter-273-gm,273.0,g,0,273.0,no-pack,4.010989010989011,PKR/g,1095.0,20.605961613225254,Poor,67.3076923076923,14.404437650062594,3,20.543397131361456,1
Alfatah,Hair Energy Shea Butter Organic Unrefined 50 Gm,2249.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4322792737213_53046892-629e-4bcd-98a8-2a8ef69b8617.jpg?v=1693178555,https://alfatah.pk/products/hair-energy-shea-butter-organic-unrefined-50-gm,50.0,g,0,50.0,no-pack,44.98,PKR/g,2249.0,9.077439261919498,Poor,92.3076923076923,1.2081317717982052,3,9.07262176932277,1
Alfatah,LURPAK BUTTER SLIGHTLY SALTED 500 GM,2625.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900805408_55581c66-039d-4120-a059-587c84ff4975.jpg?v=1690219629,https://alfatah.pk/products/lurpak-butter-slightly-salted-500-gm,500.0,g,0,500.0,no-pack,5.25,PKR/g,2625.0,12.667767570944466,Poor,93.58974358974359,10.985234595642684,3,12.697055617157144,1
Alfatah,LURPAK BUTTER LIGHTER SPREADABLE 250 GM,1420.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900400894_1.jpg?v=1706009264,https://alfatah.pk/products/lurpak-butter-lighter-spreadable-250-gm,250.0,g,0,250.0,no-pack,5.68,PKR/g,1420.0,15.617839039626775,Poor,80.44871794871796,10.14727224170743,3,15.654684399401551,1
Alfatah,PALMERS CREAM HEALS SOFTNES COCOA BUTTER 100 GM,1495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000000136_9bb19210-b994-4ee7-8b09-65e4b9936b4b.jpg?v=1751454498,https://alfatah.pk/products/palmers-cream-heals-softnes-cocoa-butter-100-gm,100.0,g,0,100.0,no-pack,14.95,PKR/g,1495.0,12.359108037887525,Poor,83.33333333333334,3.8033293527439236,3,12.451158114291466,1
Alfatah,PALMERS CREAM HEALS SOFTNES COCOA BUTTER 200 GM,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000154254_9e61a378-2c75-432b-8d20-749ff326c0ae.jpg?v=1751454501,https://alfatah.pk/products/palmers-cream-heals-softnes-cocoa-butter-200-gm,200.0,g,0,200.0,no-pack,13.475,PKR/g,2695.0,9.804947484658328,Poor,94.23076923076923,4.2288254055683545,3,9.719912276600859,1
Alfatah,ZOUQ E SAEED READY TO EAT BUTTER CHICKEN 390GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6858664101137_5babb802-aaf8-4605-8b05-c989541bb480.jpg?v=1730547870,https://alfatah.pk/products/zouq-e-saeed-ready-to-eat-butter-chicken-390gm,390.0,g,0,390.0,no-pack,2.8076923076923075,PKR/g,1095.0,23.089581041256572,Poor,67.3076923076923,20.613486220140903,3,22.991197943062275,1
Imtiaz,Shan Butter Chicken 50g,133.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCND160001431.jpg&w=3840&q=90,,50.0,g,0,50.0,no-pack,2.66,PKR/g,133.0,44.63676084374254,Fair,9.615384615384617,21.762630456317613,2,44.502749899658916,0
Imtiaz,Lurpak Butter Salted 10X10G,719.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,10.0,g,0,10.0,no-pack,71.9,PKR/g,719.0,27.08685321367438,Poor,46.15384615384615,0.7243998426856705,2,27.30819917502431,0
Imtiaz,Lurpak Butter Salted 200g,1269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,6.345,PKR/g,1269.0,23.295681302797362,Poor,74.67948717948718,9.074995706518768,2,23.154509103158652,0
Imtiaz,Lurpak Butter Unsalted 200g,1269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,6.345,PKR/g,1269.0,23.295681302797362,Poor,74.67948717948718,9.074995706518768,2,23.154509103158652,0
Imtiaz,Nurpur Butter Unsalted 200g,749.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,3.745,PKR/g,749.0,31.528162740277374,Poor,51.92307692307693,15.433442889962395,2,30.901370526484175,0
Imtiaz,Adam'S Butter Salted 100G,355.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,100.0,g,0,100.0,no-pack,3.55,PKR/g,355.0,39.40114793875638,Poor,21.794871794871796,16.285777681031693,2,39.14464440571153,0
Imtiaz,Adam's Butter Salted 200g,665.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,3.325,PKR/g,665.0,34.635889172439,Poor,42.628205128205124,17.393464098571577,2,34.34262023188384,0
Imtiaz,Millac Butter White Unsalted 200g,575.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,2.875,PKR/g,575.0,37.492903988319114,Poor,35.57692307692308,20.128949856220597,2,37.855925210622765,0
Imtiaz,Milk Pak Butter Salted 200g,689.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FDAI180000267.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,3.445,PKR/g,689.0,34.071867752022804,Poor,43.91025641025641,16.78469259881314,2,34.24793200565179,0
Imtiaz,Milk Pak Butter Unsalted 200g,689.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FDAI180000289.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,3.445,PKR/g,689.0,34.071867752022804,Poor,43.91025641025641,16.78469259881314,2,34.24793200565179,0
Carrefour,Butter Unsalted 200g,600.0,https://cdn.mafrservices.com/sys-master-root/hf5/hfd/14915943858206/222706_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/unsalted-butter/butter-unsalted-200gm/p/222706,200.0,g,0,200.0,no-pack,3.0,PKR/g,600.0,43.419839239811196,Fair,37.17948717948718,19.286777586707473,1,42.9976010801006,1
Carrefour,Adams White Butter 1 kg,2975.0,https://cdn.mafrservices.com/sys-master-root/h28/h41/10933743812638/132102_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/unsalted-butter/adams-white-butter-1kg/p/132102,1.0,kg,0,1000.0,no-pack,2.975,PKR/g,2975.0,28.5811022787203,Poor,96.7948717948718,19.449550568595626,1,28.536306001258623,1
