site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Metro,Nivea Body Lotion Nourishing  250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0,24.04317047229745,Poor,77.10843373493977,12.46181022742686,2,24.02295153932554,1
Metro,Nivea Body Lotion Express Hydration 400ML,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Nivea Body Lotion Sensual 400ML,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Fair  Lovely Lotion 100ML,239.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.39,PKR/ml,239.0,57.195789231880546,Fair,9.63855421686747,53.174682427589424,2,57.25894789706226,0
Metro,Nivea Body Lotion Nourishing 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Nivea Body Lotion Fair 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Nivea Body Lotion Natural Fairness 250ml,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0,24.04317047229745,Poor,77.10843373493977,12.46181022742686,2,24.02295153932554,1
Metro,Nivea Shea Smooth Body Lotion  400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Nivea Body Lotion Aloe 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Golden Girl Soothing Lotion 120ML,165.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,120.0,ml,0,120.0,no-pack,1.375,PKR/ml,165.0,76.996571889184,Excellent,2.4096385542168677,98.15856678169143,2,76.95692667793679,0
Metro,Nexton Lotion Honey 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.333333333333333,PKR/ml,315.0,55.82995210999768,Fair,17.46987951807229,54.65466793613525,2,55.83725581086264,0
Metro,Nexton Lotion Aloe Vera 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.333333333333333,PKR/ml,315.0,55.82995210999768,Fair,17.46987951807229,54.65466793613525,2,55.83725581086264,0
Metro,Cool & Cool Lotion Hydra Lift 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0,50.65469074105808,Fair,46.3855421686747,59.78880367041277,2,50.656630648994174,0
Metro,Cool & Cool Lotion Shea Butter 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0,50.65469074105808,Fair,46.3855421686747,59.78880367041277,2,50.656630648994174,0
Metro,Cool & Cool Lotion Comfort 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0,50.65469074105808,Fair,46.3855421686747,59.78880367041277,2,50.656630648994174,0
Metro,Cool & Cool Lotion Hydra Lift 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0,59.013264692200025,Fair,6.626506024096386,55.83584095790618,2,58.999527297398515,0
Metro,Cool & Cool Lotion Radiance 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0,59.013264692200025,Fair,6.626506024096386,55.83584095790618,2,58.999527297398515,0
Metro,Cool & Cool Lotion Coca Butter 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0,59.013264692200025,Fair,6.626506024096386,55.83584095790618,2,58.999527297398515,0
Metro,Cool & Cool Lotion Shea Butter 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0,59.013264692200025,Fair,6.626506024096386,55.83584095790618,2,58.999527297398515,0
Metro,Pond's Triple Vitamin Silky Smooth Skin Moisturizing Lotion 400ml,1085.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,2.7125,PKR/ml,1085.0,41.04457188107806,Fair,62.65060240963856,45.92916917106514,2,41.120526486841484,1
Metro,Nexton Baby Lotion 250Ml,620.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.48,PKR/ml,620.0,45.467792176717516,Fair,53.01204819277109,50.96312352462159,2,45.50477282990045,0
Metro,Ponds Honey and Almond Lotion 50ml,240.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,50.0,ml,0,50.0,no-pack,4.8,PKR/ml,240.0,44.5048126921831,Fair,11.44578313253012,22.576759150634956,2,44.529593489305185,0
Metro,Nivea Body Lotion Cocoa 250ml,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0,24.04317047229745,Poor,77.10843373493977,12.46181022742686,2,24.02295153932554,1
Metro,Nivea Cocoa Butter Body Lotion 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0,22.77926786951881,Poor,92.16867469879519,18.714704322889894,2,22.782757967374263,1
Metro,Nexton Lotion Cocoa 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.333333333333333,PKR/ml,315.0,55.82995210999768,Fair,17.46987951807229,54.65466793613525,2,55.83725581086264,0
Metro,Nexton Lotion White 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.333333333333333,PKR/ml,315.0,55.82995210999768,Fair,17.46987951807229,54.65466793613525,2,55.83725581086264,0
Metro,Cool & Cool Lotion Radiance 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0,50.65469074105808,Fair,46.3855421686747,59.78880367041277,2,50.656630648994174,0
Imtiaz,Silkona Honey Lotion 200ml,479.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250002459.jpg&w=3840&q=90,,200.0,ml,0,200.0,no-pack,2.395,PKR/ml,479.0,56.12862163213521,Fair,40.36144578313253,53.04745769479584,1,56.05147050176479,3
Imtiaz,Silkona Honey Lotion 100ml,261.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250002458.jpg&w=3840&q=90,,100.0,ml,0,100.0,no-pack,2.61,PKR/ml,261.0,60.90190908498084,Good,13.253012048192772,48.03790524257259,1,60.83629883357538,3
Imtiaz,EU Cream Hair Removing Lotion 60ml,176.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250003119.jpg&w=3840&q=90,,60.0,ml,0,60.0,no-pack,2.933333333333333,PKR/ml,176.0,60.85107597853914,Good,3.614457831325301,41.88672609092617,1,60.82098912719185,3
Imtiaz,EU Cream Hair Removing Lotion 100ml,276.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250001726.jpg&w=3840&q=90,,100.0,ml,0,100.0,no-pack,2.76,PKR/ml,276.0,59.38756530006263,Fair,14.457831325301203,45.00505782846982,1,59.495854352985724,3
Imtiaz,Silkona Body Lotion Moisturizing 200ml,479.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250004967.jpg&w=3840&q=90,,200.0,ml,0,200.0,no-pack,2.395,PKR/ml,479.0,56.12862163213521,Fair,40.36144578313253,53.04745769479584,1,56.05147050176479,3
