site,category,product_id,title,price,image_url,product_url
Naheed,Laundry & Household,141981,"Surf Excel 5x Stain Removal Power Liquid, 450ml Refill Pouch",325.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1310126-1.jpg,https://www.naheed.pk/surf-excel-5x-stain-removal-power-liquid-450ml-refill-pouch
Naheed,Laundry & Household,141980,"Surf Excel 5x Stain Removal Power Liquid, 900ml",650.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1310124-1.jpg,https://www.naheed.pk/surf-excel-5x-stain-removal-power-liquid-900ml
Naheed,Laundry & Household,141971,"Perfect White Flower Room Freshener, 300ml",500.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1308920-1.jpg,https://www.naheed.pk/perfect-white-flower-room-freshner-300ml
Naheed,Laundry & Household,141970,"Perfect Cherry Blossom Room Freshener, 300ml",500.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1308921-1.jpg,https://www.naheed.pk/perfect-cherry-blossom-room-freshner-300ml
Naheed,Laundry & Household,141969,"Sogo Zapp-It Crawling Insect Killer Spray, 325ml",400.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1308792-1.jpg,https://www.naheed.pk/sogo-zapp-it-crawling-insect-killer-spray-325ml
Naheed,Laundry & Household,141965,"Baygon Multi Insect Killer Spray, 400ml",899.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1027544-1.jpg,https://www.naheed.pk/baygon-multi-insect-killer-spray-400ml
Naheed,Laundry & Household,141392,"Ariel Original Power Liquid, 1.8 Liter",305.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1148972-1.jpg,https://www.naheed.pk/ariel-original-liquid-1-8ltr
Naheed,Laundry & Household,141391,"Ariel Lavender Fresh Liquid Gel, 1.8 Liter",305.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1235583-1.jpg,https://www.naheed.pk/ariel-lavender-fresh-liquid-gel-1-8ltr
Naheed,Laundry & Household,141390,"Ariel Fragrant Rose Liquid Gel, 1.8 Liter",305.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1235648-1.jpg,https://www.naheed.pk/ariel-fragrant-rose-liquid-gel-1-8ltr
Naheed,Laundry & Household,141308,"Surf Excel 5x Stain Removal Power Liquid, 450ml",350.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1021063-1.jpg,https://www.naheed.pk/surf-excel-5x-stain-removal-power-liquid-450ml
